asin,date,price,product_title,product_price,product_original_price,currency,country,product_byline,product_star_rating,product_num_ratings,product_num_offers,is_amazon_choice,is_prime,climate_pledge_friendly,sales_volume,rating_distribution,category,has_aplus,has_brandstory,landing_asin,parent_asin,deal_badge,sales_volume_num,pct_1stars,pct_2stars,pct_3stars,pct_4stars,pct_5stars,discount,discount_pct,popularity_score,sales_per_price,premium_badge_count,rating_balance,category_name
B0FQFB8FMG,12/8/2025 8:20,219.99,"Apple AirPods Pro 3 Wireless Earbuds, Active Noise Cancellation, Live Translation, Heart Rate Sensing, Hearing Aid Feature, Bluetooth Headphones, Spatial Audio, High-Fidelity Sound, USB-C Charging",224,249,USD,US,Visit the Apple Store,4.4,6801,11,True,False,False,10K+ bought in past month,"{'1': 8, '2': 2, '3': 4, '4': 7, '5': 79}","{'id': 'aps', 'name': 'All Departments'}",False,False,B0FQFB8FMG,,False,10000,0.08,0.02,0.04,0.07,0.79,25,10.04016064,29924.4,44.44444444,1,0.71,All Departments
B0FQFB8FMG,12/11/2025 15:16,199,"Apple AirPods Pro 3 Wireless Earbuds, Active Noise Cancellation, Live Translation, Heart Rate Sensing, Hearing Aid Feature, Bluetooth Headphones, Spatial Audio, High-Fidelity Sound, USB-C Charging",224,249,USD,US,Visit the Apple Store,4.4,6801,11,True,False,False,10K+ bought in past month,"{'1': 8, '2': 2, '3': 4, '4': 7, '5': 79}","{'id': 'aps', 'name': 'All Departments'}",False,False,B0FQFB8FMG,,False,10000,0.08,0.02,0.04,0.07,0.79,25,10.04016064,29924.4,44.44444444,1,0.71,All Departments
B0FQFB8FMG,12/14/2025 2:56,209.99,"Apple AirPods Pro 3 Wireless Earbuds, Active Noise Cancellation, Live Translation, Heart Rate Sensing, Hearing Aid Feature, Bluetooth Headphones, Spatial Audio, High-Fidelity Sound, USB-C Charging",224,249,USD,US,Visit the Apple Store,4.4,6801,11,True,False,False,10K+ bought in past month,"{'1': 8, '2': 2, '3': 4, '4': 7, '5': 79}","{'id': 'aps', 'name': 'All Departments'}",False,False,B0FQFB8FMG,,False,10000,0.08,0.02,0.04,0.07,0.79,25,10.04016064,29924.4,44.44444444,1,0.71,All Departments
B0FQFB8FMG,12/15/2025 16:20,219.99,"Apple AirPods Pro 3 Wireless Earbuds, Active Noise Cancellation, Live Translation, Heart Rate Sensing, Hearing Aid Feature, Bluetooth Headphones, Spatial Audio, High-Fidelity Sound, USB-C Charging",224,249,USD,US,Visit the Apple Store,4.4,6801,11,True,False,False,10K+ bought in past month,"{'1': 8, '2': 2, '3': 4, '4': 7, '5': 79}","{'id': 'aps', 'name': 'All Departments'}",False,False,B0FQFB8FMG,,False,10000,0.08,0.02,0.04,0.07,0.79,25,10.04016064,29924.4,44.44444444,1,0.71,All Departments
B0FQFB8FMG,12/16/2025 1:28,209.99,"Apple AirPods Pro 3 Wireless Earbuds, Active Noise Cancellation, Live Translation, Heart Rate Sensing, Hearing Aid Feature, Bluetooth Headphones, Spatial Audio, High-Fidelity Sound, USB-C Charging",224,249,USD,US,Visit the Apple Store,4.4,6801,11,True,False,False,10K+ bought in past month,"{'1': 8, '2': 2, '3': 4, '4': 7, '5': 79}","{'id': 'aps', 'name': 'All Departments'}",False,False,B0FQFB8FMG,,False,10000,0.08,0.02,0.04,0.07,0.79,25,10.04016064,29924.4,44.44444444,1,0.71,All Departments
B0FQFB8FMG,12/18/2025 1:56,199,"Apple AirPods Pro 3 Wireless Earbuds, Active Noise Cancellation, Live Translation, Heart Rate Sensing, Hearing Aid Feature, Bluetooth Headphones, Spatial Audio, High-Fidelity Sound, USB-C Charging",224,249,USD,US,Visit the Apple Store,4.4,6801,11,True,False,False,10K+ bought in past month,"{'1': 8, '2': 2, '3': 4, '4': 7, '5': 79}","{'id': 'aps', 'name': 'All Departments'}",False,False,B0FQFB8FMG,,False,10000,0.08,0.02,0.04,0.07,0.79,25,10.04016064,29924.4,44.44444444,1,0.71,All Departments
B0FQFB8FMG,12/18/2025 8:04,199,"Apple AirPods Pro 3 Wireless Earbuds, Active Noise Cancellation, Live Translation, Heart Rate Sensing, Hearing Aid Feature, Bluetooth Headphones, Spatial Audio, High-Fidelity Sound, USB-C Charging",224,249,USD,US,Visit the Apple Store,4.4,6801,11,True,False,False,10K+ bought in past month,"{'1': 8, '2': 2, '3': 4, '4': 7, '5': 79}","{'id': 'aps', 'name': 'All Departments'}",False,False,B0FQFB8FMG,,False,10000,0.08,0.02,0.04,0.07,0.79,25,10.04016064,29924.4,44.44444444,1,0.71,All Departments
B0FQFB8FMG,12/19/2025 4:28,199,"Apple AirPods Pro 3 Wireless Earbuds, Active Noise Cancellation, Live Translation, Heart Rate Sensing, Hearing Aid Feature, Bluetooth Headphones, Spatial Audio, High-Fidelity Sound, USB-C Charging",224,249,USD,US,Visit the Apple Store,4.4,6801,11,True,False,False,10K+ bought in past month,"{'1': 8, '2': 2, '3': 4, '4': 7, '5': 79}","{'id': 'aps', 'name': 'All Departments'}",False,False,B0FQFB8FMG,,False,10000,0.08,0.02,0.04,0.07,0.79,25,10.04016064,29924.4,44.44444444,1,0.71,All Departments
B0FQFB8FMG,12/23/2025 13:08,209.99,"Apple AirPods Pro 3 Wireless Earbuds, Active Noise Cancellation, Live Translation, Heart Rate Sensing, Hearing Aid Feature, Bluetooth Headphones, Spatial Audio, High-Fidelity Sound, USB-C Charging",224,249,USD,US,Visit the Apple Store,4.4,6801,11,True,False,False,10K+ bought in past month,"{'1': 8, '2': 2, '3': 4, '4': 7, '5': 79}","{'id': 'aps', 'name': 'All Departments'}",False,False,B0FQFB8FMG,,False,10000,0.08,0.02,0.04,0.07,0.79,25,10.04016064,29924.4,44.44444444,1,0.71,All Departments
B0FQFB8FMG,12/24/2025 22:50,229.99,"Apple AirPods Pro 3 Wireless Earbuds, Active Noise Cancellation, Live Translation, Heart Rate Sensing, Hearing Aid Feature, Bluetooth Headphones, Spatial Audio, High-Fidelity Sound, USB-C Charging",224,249,USD,US,Visit the Apple Store,4.4,6801,11,True,False,False,10K+ bought in past month,"{'1': 8, '2': 2, '3': 4, '4': 7, '5': 79}","{'id': 'aps', 'name': 'All Departments'}",False,False,B0FQFB8FMG,,False,10000,0.08,0.02,0.04,0.07,0.79,25,10.04016064,29924.4,44.44444444,1,0.71,All Departments
B0FQFB8FMG,12/25/2025 14:54,199.49,"Apple AirPods Pro 3 Wireless Earbuds, Active Noise Cancellation, Live Translation, Heart Rate Sensing, Hearing Aid Feature, Bluetooth Headphones, Spatial Audio, High-Fidelity Sound, USB-C Charging",224,249,USD,US,Visit the Apple Store,4.4,6801,11,True,False,False,10K+ bought in past month,"{'1': 8, '2': 2, '3': 4, '4': 7, '5': 79}","{'id': 'aps', 'name': 'All Departments'}",False,False,B0FQFB8FMG,,False,10000,0.08,0.02,0.04,0.07,0.79,25,10.04016064,29924.4,44.44444444,1,0.71,All Departments
B0FQFB8FMG,12/26/2025 19:34,239.95,"Apple AirPods Pro 3 Wireless Earbuds, Active Noise Cancellation, Live Translation, Heart Rate Sensing, Hearing Aid Feature, Bluetooth Headphones, Spatial Audio, High-Fidelity Sound, USB-C Charging",224,249,USD,US,Visit the Apple Store,4.4,6801,11,True,False,False,10K+ bought in past month,"{'1': 8, '2': 2, '3': 4, '4': 7, '5': 79}","{'id': 'aps', 'name': 'All Departments'}",False,False,B0FQFB8FMG,,False,10000,0.08,0.02,0.04,0.07,0.79,25,10.04016064,29924.4,44.44444444,1,0.71,All Departments
B0FQFB8FMG,12/26/2025 23:48,229.99,"Apple AirPods Pro 3 Wireless Earbuds, Active Noise Cancellation, Live Translation, Heart Rate Sensing, Hearing Aid Feature, Bluetooth Headphones, Spatial Audio, High-Fidelity Sound, USB-C Charging",224,249,USD,US,Visit the Apple Store,4.4,6801,11,True,False,False,10K+ bought in past month,"{'1': 8, '2': 2, '3': 4, '4': 7, '5': 79}","{'id': 'aps', 'name': 'All Departments'}",False,False,B0FQFB8FMG,,False,10000,0.08,0.02,0.04,0.07,0.79,25,10.04016064,29924.4,44.44444444,1,0.71,All Departments
B0FQFB8FMG,12/28/2025 14:34,219.99,"Apple AirPods Pro 3 Wireless Earbuds, Active Noise Cancellation, Live Translation, Heart Rate Sensing, Hearing Aid Feature, Bluetooth Headphones, Spatial Audio, High-Fidelity Sound, USB-C Charging",224,249,USD,US,Visit the Apple Store,4.4,6801,11,True,False,False,10K+ bought in past month,"{'1': 8, '2': 2, '3': 4, '4': 7, '5': 79}","{'id': 'aps', 'name': 'All Departments'}",False,False,B0FQFB8FMG,,False,10000,0.08,0.02,0.04,0.07,0.79,25,10.04016064,29924.4,44.44444444,1,0.71,All Departments
B0FQFB8FMG,12/28/2025 22:54,229.99,"Apple AirPods Pro 3 Wireless Earbuds, Active Noise Cancellation, Live Translation, Heart Rate Sensing, Hearing Aid Feature, Bluetooth Headphones, Spatial Audio, High-Fidelity Sound, USB-C Charging",224,249,USD,US,Visit the Apple Store,4.4,6801,11,True,False,False,10K+ bought in past month,"{'1': 8, '2': 2, '3': 4, '4': 7, '5': 79}","{'id': 'aps', 'name': 'All Departments'}",False,False,B0FQFB8FMG,,False,10000,0.08,0.02,0.04,0.07,0.79,25,10.04016064,29924.4,44.44444444,1,0.71,All Departments
B0FQFB8FMG,12/29/2025 0:28,219.99,"Apple AirPods Pro 3 Wireless Earbuds, Active Noise Cancellation, Live Translation, Heart Rate Sensing, Hearing Aid Feature, Bluetooth Headphones, Spatial Audio, High-Fidelity Sound, USB-C Charging",224,249,USD,US,Visit the Apple Store,4.4,6801,11,True,False,False,10K+ bought in past month,"{'1': 8, '2': 2, '3': 4, '4': 7, '5': 79}","{'id': 'aps', 'name': 'All Departments'}",False,False,B0FQFB8FMG,,False,10000,0.08,0.02,0.04,0.07,0.79,25,10.04016064,29924.4,44.44444444,1,0.71,All Departments
B0FQFB8FMG,12/29/2025 2:34,229.99,"Apple AirPods Pro 3 Wireless Earbuds, Active Noise Cancellation, Live Translation, Heart Rate Sensing, Hearing Aid Feature, Bluetooth Headphones, Spatial Audio, High-Fidelity Sound, USB-C Charging",224,249,USD,US,Visit the Apple Store,4.4,6801,11,True,False,False,10K+ bought in past month,"{'1': 8, '2': 2, '3': 4, '4': 7, '5': 79}","{'id': 'aps', 'name': 'All Departments'}",False,False,B0FQFB8FMG,,False,10000,0.08,0.02,0.04,0.07,0.79,25,10.04016064,29924.4,44.44444444,1,0.71,All Departments
B0FQFB8FMG,12/29/2025 19:32,219.99,"Apple AirPods Pro 3 Wireless Earbuds, Active Noise Cancellation, Live Translation, Heart Rate Sensing, Hearing Aid Feature, Bluetooth Headphones, Spatial Audio, High-Fidelity Sound, USB-C Charging",224,249,USD,US,Visit the Apple Store,4.4,6801,11,True,False,False,10K+ bought in past month,"{'1': 8, '2': 2, '3': 4, '4': 7, '5': 79}","{'id': 'aps', 'name': 'All Departments'}",False,False,B0FQFB8FMG,,False,10000,0.08,0.02,0.04,0.07,0.79,25,10.04016064,29924.4,44.44444444,1,0.71,All Departments
B0FQFB8FMG,12/30/2025 0:32,239.95,"Apple AirPods Pro 3 Wireless Earbuds, Active Noise Cancellation, Live Translation, Heart Rate Sensing, Hearing Aid Feature, Bluetooth Headphones, Spatial Audio, High-Fidelity Sound, USB-C Charging",224,249,USD,US,Visit the Apple Store,4.4,6801,11,True,False,False,10K+ bought in past month,"{'1': 8, '2': 2, '3': 4, '4': 7, '5': 79}","{'id': 'aps', 'name': 'All Departments'}",False,False,B0FQFB8FMG,,False,10000,0.08,0.02,0.04,0.07,0.79,25,10.04016064,29924.4,44.44444444,1,0.71,All Departments
B0FQFB8FMG,12/30/2025 18:22,219.99,"Apple AirPods Pro 3 Wireless Earbuds, Active Noise Cancellation, Live Translation, Heart Rate Sensing, Hearing Aid Feature, Bluetooth Headphones, Spatial Audio, High-Fidelity Sound, USB-C Charging",224,249,USD,US,Visit the Apple Store,4.4,6801,11,True,False,False,10K+ bought in past month,"{'1': 8, '2': 2, '3': 4, '4': 7, '5': 79}","{'id': 'aps', 'name': 'All Departments'}",False,False,B0FQFB8FMG,,False,10000,0.08,0.02,0.04,0.07,0.79,25,10.04016064,29924.4,44.44444444,1,0.71,All Departments
B0FQFB8FMG,1/5/2026 8:24,239.95,"Apple AirPods Pro 3 Wireless Earbuds, Active Noise Cancellation, Live Translation, Heart Rate Sensing, Hearing Aid Feature, Bluetooth Headphones, Spatial Audio, High-Fidelity Sound, USB-C Charging",224,249,USD,US,Visit the Apple Store,4.4,6801,11,True,False,False,10K+ bought in past month,"{'1': 8, '2': 2, '3': 4, '4': 7, '5': 79}","{'id': 'aps', 'name': 'All Departments'}",False,False,B0FQFB8FMG,,False,10000,0.08,0.02,0.04,0.07,0.79,25,10.04016064,29924.4,44.44444444,1,0.71,All Departments
B0FQFB8FMG,1/7/2026 19:12,199.99,"Apple AirPods Pro 3 Wireless Earbuds, Active Noise Cancellation, Live Translation, Heart Rate Sensing, Hearing Aid Feature, Bluetooth Headphones, Spatial Audio, High-Fidelity Sound, USB-C Charging",224,249,USD,US,Visit the Apple Store,4.4,6801,11,True,False,False,10K+ bought in past month,"{'1': 8, '2': 2, '3': 4, '4': 7, '5': 79}","{'id': 'aps', 'name': 'All Departments'}",False,False,B0FQFB8FMG,,False,10000,0.08,0.02,0.04,0.07,0.79,25,10.04016064,29924.4,44.44444444,1,0.71,All Departments
B0FQFB8FMG,1/7/2026 20:16,199.99,"Apple AirPods Pro 3 Wireless Earbuds, Active Noise Cancellation, Live Translation, Heart Rate Sensing, Hearing Aid Feature, Bluetooth Headphones, Spatial Audio, High-Fidelity Sound, USB-C Charging",224,249,USD,US,Visit the Apple Store,4.4,6801,11,True,False,False,10K+ bought in past month,"{'1': 8, '2': 2, '3': 4, '4': 7, '5': 79}","{'id': 'aps', 'name': 'All Departments'}",False,False,B0FQFB8FMG,,False,10000,0.08,0.02,0.04,0.07,0.79,25,10.04016064,29924.4,44.44444444,1,0.71,All Departments
B0FQFB8FMG,1/8/2026 20:02,239.95,"Apple AirPods Pro 3 Wireless Earbuds, Active Noise Cancellation, Live Translation, Heart Rate Sensing, Hearing Aid Feature, Bluetooth Headphones, Spatial Audio, High-Fidelity Sound, USB-C Charging",224,249,USD,US,Visit the Apple Store,4.4,6801,11,True,False,False,10K+ bought in past month,"{'1': 8, '2': 2, '3': 4, '4': 7, '5': 79}","{'id': 'aps', 'name': 'All Departments'}",False,False,B0FQFB8FMG,,False,10000,0.08,0.02,0.04,0.07,0.79,25,10.04016064,29924.4,44.44444444,1,0.71,All Departments
B0FQFB8FMG,1/8/2026 21:24,199.99,"Apple AirPods Pro 3 Wireless Earbuds, Active Noise Cancellation, Live Translation, Heart Rate Sensing, Hearing Aid Feature, Bluetooth Headphones, Spatial Audio, High-Fidelity Sound, USB-C Charging",224,249,USD,US,Visit the Apple Store,4.4,6801,11,True,False,False,10K+ bought in past month,"{'1': 8, '2': 2, '3': 4, '4': 7, '5': 79}","{'id': 'aps', 'name': 'All Departments'}",False,False,B0FQFB8FMG,,False,10000,0.08,0.02,0.04,0.07,0.79,25,10.04016064,29924.4,44.44444444,1,0.71,All Departments
B0FQFB8FMG,1/9/2026 13:54,236,"Apple AirPods Pro 3 Wireless Earbuds, Active Noise Cancellation, Live Translation, Heart Rate Sensing, Hearing Aid Feature, Bluetooth Headphones, Spatial Audio, High-Fidelity Sound, USB-C Charging",224,249,USD,US,Visit the Apple Store,4.4,6801,11,True,False,False,10K+ bought in past month,"{'1': 8, '2': 2, '3': 4, '4': 7, '5': 79}","{'id': 'aps', 'name': 'All Departments'}",False,False,B0FQFB8FMG,,False,10000,0.08,0.02,0.04,0.07,0.79,25,10.04016064,29924.4,44.44444444,1,0.71,All Departments
B0FQFB8FMG,1/10/2026 8:10,229.99,"Apple AirPods Pro 3 Wireless Earbuds, Active Noise Cancellation, Live Translation, Heart Rate Sensing, Hearing Aid Feature, Bluetooth Headphones, Spatial Audio, High-Fidelity Sound, USB-C Charging",224,249,USD,US,Visit the Apple Store,4.4,6801,11,True,False,False,10K+ bought in past month,"{'1': 8, '2': 2, '3': 4, '4': 7, '5': 79}","{'id': 'aps', 'name': 'All Departments'}",False,False,B0FQFB8FMG,,False,10000,0.08,0.02,0.04,0.07,0.79,25,10.04016064,29924.4,44.44444444,1,0.71,All Departments
B0FQFB8FMG,1/12/2026 0:16,232.28,"Apple AirPods Pro 3 Wireless Earbuds, Active Noise Cancellation, Live Translation, Heart Rate Sensing, Hearing Aid Feature, Bluetooth Headphones, Spatial Audio, High-Fidelity Sound, USB-C Charging",224,249,USD,US,Visit the Apple Store,4.4,6801,11,True,False,False,10K+ bought in past month,"{'1': 8, '2': 2, '3': 4, '4': 7, '5': 79}","{'id': 'aps', 'name': 'All Departments'}",False,False,B0FQFB8FMG,,False,10000,0.08,0.02,0.04,0.07,0.79,25,10.04016064,29924.4,44.44444444,1,0.71,All Departments
B0FQFB8FMG,1/12/2026 7:20,229.99,"Apple AirPods Pro 3 Wireless Earbuds, Active Noise Cancellation, Live Translation, Heart Rate Sensing, Hearing Aid Feature, Bluetooth Headphones, Spatial Audio, High-Fidelity Sound, USB-C Charging",224,249,USD,US,Visit the Apple Store,4.4,6801,11,True,False,False,10K+ bought in past month,"{'1': 8, '2': 2, '3': 4, '4': 7, '5': 79}","{'id': 'aps', 'name': 'All Departments'}",False,False,B0FQFB8FMG,,False,10000,0.08,0.02,0.04,0.07,0.79,25,10.04016064,29924.4,44.44444444,1,0.71,All Departments
B0FQFB8FMG,1/12/2026 17:32,239,"Apple AirPods Pro 3 Wireless Earbuds, Active Noise Cancellation, Live Translation, Heart Rate Sensing, Hearing Aid Feature, Bluetooth Headphones, Spatial Audio, High-Fidelity Sound, USB-C Charging",224,249,USD,US,Visit the Apple Store,4.4,6801,11,True,False,False,10K+ bought in past month,"{'1': 8, '2': 2, '3': 4, '4': 7, '5': 79}","{'id': 'aps', 'name': 'All Departments'}",False,False,B0FQFB8FMG,,False,10000,0.08,0.02,0.04,0.07,0.79,25,10.04016064,29924.4,44.44444444,1,0.71,All Departments
B0FQFB8FMG,1/13/2026 19:04,239.95,"Apple AirPods Pro 3 Wireless Earbuds, Active Noise Cancellation, Live Translation, Heart Rate Sensing, Hearing Aid Feature, Bluetooth Headphones, Spatial Audio, High-Fidelity Sound, USB-C Charging",224,249,USD,US,Visit the Apple Store,4.4,6801,11,True,False,False,10K+ bought in past month,"{'1': 8, '2': 2, '3': 4, '4': 7, '5': 79}","{'id': 'aps', 'name': 'All Departments'}",False,False,B0FQFB8FMG,,False,10000,0.08,0.02,0.04,0.07,0.79,25,10.04016064,29924.4,44.44444444,1,0.71,All Departments
B0FQFB8FMG,1/17/2026 12:14,239,"Apple AirPods Pro 3 Wireless Earbuds, Active Noise Cancellation, Live Translation, Heart Rate Sensing, Hearing Aid Feature, Bluetooth Headphones, Spatial Audio, High-Fidelity Sound, USB-C Charging",224,249,USD,US,Visit the Apple Store,4.4,6801,11,True,False,False,10K+ bought in past month,"{'1': 8, '2': 2, '3': 4, '4': 7, '5': 79}","{'id': 'aps', 'name': 'All Departments'}",False,False,B0FQFB8FMG,,False,10000,0.08,0.02,0.04,0.07,0.79,25,10.04016064,29924.4,44.44444444,1,0.71,All Departments
B0FQFB8FMG,1/17/2026 23:04,239.95,"Apple AirPods Pro 3 Wireless Earbuds, Active Noise Cancellation, Live Translation, Heart Rate Sensing, Hearing Aid Feature, Bluetooth Headphones, Spatial Audio, High-Fidelity Sound, USB-C Charging",224,249,USD,US,Visit the Apple Store,4.4,6801,11,True,False,False,10K+ bought in past month,"{'1': 8, '2': 2, '3': 4, '4': 7, '5': 79}","{'id': 'aps', 'name': 'All Departments'}",False,False,B0FQFB8FMG,,False,10000,0.08,0.02,0.04,0.07,0.79,25,10.04016064,29924.4,44.44444444,1,0.71,All Departments
B0FQFB8FMG,1/19/2026 2:00,239,"Apple AirPods Pro 3 Wireless Earbuds, Active Noise Cancellation, Live Translation, Heart Rate Sensing, Hearing Aid Feature, Bluetooth Headphones, Spatial Audio, High-Fidelity Sound, USB-C Charging",224,249,USD,US,Visit the Apple Store,4.4,6801,11,True,False,False,10K+ bought in past month,"{'1': 8, '2': 2, '3': 4, '4': 7, '5': 79}","{'id': 'aps', 'name': 'All Departments'}",False,False,B0FQFB8FMG,,False,10000,0.08,0.02,0.04,0.07,0.79,25,10.04016064,29924.4,44.44444444,1,0.71,All Departments
B0FQFB8FMG,1/19/2026 6:14,239.95,"Apple AirPods Pro 3 Wireless Earbuds, Active Noise Cancellation, Live Translation, Heart Rate Sensing, Hearing Aid Feature, Bluetooth Headphones, Spatial Audio, High-Fidelity Sound, USB-C Charging",224,249,USD,US,Visit the Apple Store,4.4,6801,11,True,False,False,10K+ bought in past month,"{'1': 8, '2': 2, '3': 4, '4': 7, '5': 79}","{'id': 'aps', 'name': 'All Departments'}",False,False,B0FQFB8FMG,,False,10000,0.08,0.02,0.04,0.07,0.79,25,10.04016064,29924.4,44.44444444,1,0.71,All Departments
